Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
31.21,44.99,-0.26
31.51,45.0,0.85
31.69,45.01,0.51
32.04,45.02,0.98
32.23,45.03,0.54
31.55,45.04,-1.93
31.35,45.05,-0.57
30.64,45.06,-1.99
29.92,45.07,-2.04
29.35,45.08,-1.62
29.6,45.09,0.71
29.7,45.1,0.26
30.48,45.11,2.21
30.4,45.12,-0.22
30.58,45.13,0.5
31.17,45.14,1.69
31.24,45.15,0.18
31.71,45.16,1.35
31.41,45.17,-0.85
31.8,45.18,1.1
32.15,45.19,1.0
32.39,45.2,0.67
32.65,45.21,0.72
33.14,45.22,1.39
33.38,45.23,0.69
33.54,45.24,0.45
33.33,45.25,-0.59
33.18,45.26,-0.43
33.2,45.27,0.06
33.13,45.28,-0.19
32.87,45.29,-0.74
33.02,45.3,0.42
33.14,45.31,0.33
33.52,45.32,1.08
33.54,45.33,0.07
33.43,45.34,-0.31
33.04,45.35,-1.13
32.72,45.36,-0.89
32.23,45.37,-1.39
32.39,45.38,0.45
33.03,45.39,1.8
33.26,45.4,0.65
33.05,45.41,-0.59
33.03,45.42,-0.04
33.0,45.43,-0.1
32.79,45.44,-0.58
32.13,45.45,-1.88
32.35,45.46,0.61
32.22,45.47,-0.35
31.76,45.48,-1.31
31.85,45.49,0.27
32.67,45.5,2.31
32.6,45.51,-0.19
32.57,45.52,-0.1
32.68,45.53,0.33
33.29,45.54,1.73
33.28,45.55,-0.05
33.63,45.56,1.01
33.87,45.57,0.66
33.66,45.58,-0.58
33.15,45.59,-1.43
32.94,45.6,-0.61
33.2,45.61,0.74
33.12,45.62,-0.22
32.74,45.63,-1.1
32.93,45.64,0.55
32.83,45.65,-0.28
33.06,45.66,0.63
33.33,45.67,0.78
32.76,45.68,-1.63
33.04,45.69,0.82
33.02,45.7,-0.07
32.62,45.71,-1.13
32.85,45.72,0.64
32.95,45.73,0.31
32.42,45.74,-1.53
32.5,45.75,0.23
33.16,45.76,1.86
32.98,45.77,-0.5
33.27,45.78,0.82
33.63,45.79,1.02
33.78,45.8,0.43
33.85,45.81,0.18
34.02,45.82,0.48
33.78,45.83,-0.67
33.89,45.84,0.32
34.03,45.85,0.4
33.92,45.86,-0.32
33.93,45.87,0.01
34.06,45.88,0.39
34.29,45.89,0.64
33.45,45.9,-2.39
33.36,45.91,-0.25
33.35,45.92,-0.01
33.06,45.93,-0.84
33.11,45.94,0.14
33.37,45.95,0.75
33.58,45.96,0.6
34.08,45.97,1.41
34.05,45.98,-0.08
34.17,45.99,0.35
34.01,46.0,-0.47
33.42,46.01,-1.68
33.2,46.02,-0.6
32.88,46.03,-0.91
32.97,46.04,0.25
32.82,46.05,-0.43
33.13,46.06,0.87
33.24,46.07,0.32
33.73,46.08,1.39
34.16,46.09,1.21
34.52,46.1,1.04
34.07,46.11,-1.29
33.71,46.12,-1.01
33.79,46.13,0.23
33.74,46.14,-0.14
33.34,46.15,-1.15
33.12,46.16,-0.62
33.11,46.17,-0.02
33.05,46.18,-0.17
33.36,46.19,0.88
33.18,46.2,-0.52
33.12,46.21,-0.17
33.43,46.22,0.87
33.57,46.23,0.4
33.88,46.24,0.87
34.0,46.25,0.37
33.94,46.26,-0.2
33.73,46.27,-0.57
34.03,46.28,0.85
34.17,46.29,0.38
34.44,46.3,0.78
34.58,46.31,0.37
34.36,46.32,-0.62
34.06,46.33,-0.86
33.74,46.34,-0.88
33.57,46.35,-0.49
33.78,46.36,0.58
33.78,46.37,0.02
33.6,46.38,-0.52
33.47,46.39,-0.37
33.46,46.4,-0.02
33.82,46.41,1.02
33.84,46.42,0.04
33.83,46.43,-0.02
34.37,46.44,1.54
34.65,46.45,0.78
35.21,46.46,1.59
35.31,46.47,0.27
35.35,46.48,0.11
34.86,46.49,-1.39
34.75,46.5,-0.3
34.58,46.51,-0.5
34.47,46.52,-0.29
34.17,46.53,-0.85
33.93,46.54,-0.69
33.39,46.55,-1.53
33.08,46.56,-0.89
32.96,46.57,-0.33
33.01,46.58,0.13
33.48,46.59,1.32
33.72,46.6,0.71
34.1,46.61,1.05
34.15,46.62,0.15
34.63,46.63,1.37
34.6,46.64,-0.11
34.37,46.65,-0.65
33.84,46.66,-1.51
33.39,46.67,-1.26
32.95,46.68,-1.25
33.07,46.69,0.34
32.98,46.7,-0.25
32.67,46.71,-0.86
32.52,46.72,-0.42
32.73,46.73,0.59
33.12,46.74,1.1
33.42,46.75,0.85
33.9,46.76,1.37
34.58,46.77,1.91
35.0,46.78,1.19
35.32,46.79,0.93
35.68,46.8,1.01
35.9,46.81,0.63
35.93,46.82,0.09
35.79,46.83,-0.42
35.84,46.84,0.16
35.55,46.85,-0.81
