Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
33.77,421.46,-0.9
33.43,421.47,-0.97
33.25,421.48,-0.5
33.13,421.49,-0.35
33.24,421.5,0.31
33.49,421.51,0.72
33.31,421.52,-0.51
33.05,421.53,-0.74
32.74,421.54,-0.88
32.35,421.55,-1.11
32.35,421.56,0.01
32.16,421.57,-0.55
31.99,421.58,-0.46
32.1,421.59,0.31
32.58,421.6,1.35
32.66,421.61,0.23
32.78,421.62,0.33
32.51,421.63,-0.75
33.09,421.64,1.63
33.33,421.65,0.67
33.04,421.66,-0.82
33.21,421.67,0.5
33.11,421.68,-0.3
33.09,421.69,-0.06
33.44,421.7,1.0
33.5,421.71,0.15
33.33,421.72,-0.48
33.64,421.73,0.89
33.86,421.74,0.62
33.56,421.75,-0.85
33.46,421.76,-0.28
33.53,421.77,0.18
33.34,421.78,-0.53
33.69,421.79,1.0
33.74,421.8,0.15
33.74,421.81,-0.01
33.4,421.82,-0.97
33.37,421.83,-0.08
33.42,421.84,0.15
33.49,421.85,0.18
33.47,421.86,-0.05
33.13,421.87,-0.95
33.23,421.88,0.27
33.0,421.89,-0.66
32.43,421.9,-1.61
32.29,421.91,-0.39
32.22,421.92,-0.2
31.62,421.93,-1.69
31.81,421.94,0.52
31.93,421.95,0.35
31.83,421.96,-0.29
31.86,421.97,0.1
32.09,421.98,0.63
32.03,421.99,-0.16
32.15,422.0,0.35
32.1,422.01,-0.14
32.47,422.02,1.05
32.92,422.03,1.26
33.31,422.04,1.1
33.54,422.05,0.67
33.75,422.06,0.59
33.57,422.07,-0.52
33.53,422.08,-0.1
33.72,422.09,0.52
34.0,422.1,0.81
34.32,422.11,0.9
34.28,422.12,-0.13
34.1,422.13,-0.5
34.11,422.14,0.02
33.88,422.15,-0.63
33.86,422.16,-0.07
34.11,422.17,0.73
33.84,422.18,-0.77
33.81,422.19,-0.08
33.52,422.2,-0.82
33.2,422.21,-0.92
33.18,422.22,-0.05
32.9,422.23,-0.78
32.76,422.24,-0.41
32.63,422.25,-0.38
32.42,422.26,-0.58
32.53,422.27,0.31
32.11,422.28,-1.18
32.21,422.29,0.29
32.76,422.3,1.54
32.9,422.31,0.4
32.9,422.32,0.01
