Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
0.0,107.97,0.19
0.0,107.98,-0.22
0.0,107.99,-0.04
0.0,108.0,-0.02
0.0,108.01,0.21
0.0,108.02,0.13
0.0,108.03,-0.36
0.0,108.04,0.07
0.0,108.05,0.12
0.0,108.06,0.28
0.0,108.07,0.07
0.0,108.08,-0.12
0.0,108.09,-0.16
0.0,108.1,0.08
0.0,108.11,-0.24
0.0,108.12,0.1
0.0,108.13,-0.07
0.0,108.14,0.14
0.0,108.15,0.09
0.0,108.16,-0.27
0.0,108.17,0.2
0.0,108.18,0.0
0.0,108.19,0.07
0.0,108.2,-0.18
0.0,108.21,0.14
0.0,108.22,0.13
0.0,108.23,-0.36
0.0,108.24,0.34
0.0,108.25,-0.16
0.0,108.26,0.08
0.0,108.27,0.27
0.0,108.28,-0.03
0.0,108.29,-0.09
0.0,108.3,-0.28
0.0,108.31,-0.21
0.0,108.32,0.26
0.0,108.33,0.42
0.0,108.34,0.2
0.0,108.35,-0.55
0.0,108.36,0.27
0.0,108.37,-0.25
0.0,108.38,-0.15
0.0,108.39,0.18
0.0,108.4,-0.17
0.0,108.41,0.07
0.0,108.42,0.05
0.0,108.43,-0.01
0.0,108.44,0.0
0.0,108.45,0.2
0.0,108.46,0.16
0.0,108.47,-0.51
0.0,108.48,0.18
0.0,108.49,0.15
0.0,108.5,-0.02
0.0,108.51,-0.03
0.0,108.52,-0.06
0.0,108.53,-0.43
0.0,108.54,0.33
0.0,108.55,0.25
0.0,108.56,-0.56
0.0,108.57,0.19
0.0,108.58,0.08
0.0,108.59,0.1
0.0,108.6,-0.05
0.0,108.61,-0.29
0.0,108.62,0.07
0.0,108.63,0.24
0.0,108.64,0.13
0.0,108.65,0.04
0.0,108.66,0.0
0.0,108.67,-0.06
0.0,108.68,-0.05
0.0,108.69,0.02
0.0,108.7,-0.39
0.0,108.71,0.21
0.0,108.72,0.03
0.0,108.73,0.45
0.0,108.74,-0.5
0.0,108.75,0.14
0.0,108.76,0.1
0.0,108.77,0.21
0.0,108.78,-0.18
0.0,108.79,-0.01
0.0,108.8,0.14
0.0,108.81,-0.15
0.0,108.82,-0.07
0.0,108.83,0.14
0.0,108.84,-0.33
0.0,108.85,-0.04
0.0,108.86,0.08
0.0,108.87,0.22
0.0,108.88,-0.44
0.0,108.89,0.64
0.0,108.9,-0.3
0.0,108.91,-0.2
0.0,108.92,0.22
0.0,108.93,-0.04
0.0,108.94,0.14
0.0,108.95,0.07
0.0,108.96,-0.03
0.0,108.97,0.07
0.0,108.98,-0.39
0.0,108.99,-0.1
0.0,109.0,0.12
0.0,109.01,-0.13
0.0,109.02,0.29
0.0,109.03,-0.27
0.0,109.04,0.2
0.0,109.05,0.01
0.0,109.06,-0.16
0.0,109.07,0.08
0.0,109.08,0.18
0.0,109.09,0.01
0.0,109.1,-0.16
0.0,109.11,0.46
0.0,109.12,-0.62
0.0,109.13,0.21
0.0,109.14,0.18
0.0,109.15,0.09
0.0,109.16,-0.44
0.0,109.17,-0.06
0.0,109.18,0.35
0.0,109.19,-0.14
0.0,109.2,-0.07
0.0,109.21,-0.13
0.0,109.22,0.5
0.0,109.23,0.1
0.0,109.24,-0.16
0.0,109.25,0.28
0.0,109.26,-0.2
0.0,109.27,-0.15
0.0,109.28,-0.18
0.0,109.29,-0.22
0.0,109.3,0.1
0.0,109.31,-0.03
0.0,109.32,0.21
0.0,109.33,0.14
0.0,109.34,-0.01
0.0,109.35,-0.3
0.0,109.36,0.08
0.0,109.37,-0.12
0.0,109.38,0.6
0.0,109.39,0.17
0.0,109.4,-0.14
0.0,109.41,-0.54
0.0,109.42,-0.11
0.0,109.43,-0.15
0.0,109.44,0.16
0.0,109.45,0.33
0.0,109.46,0.14
0.0,109.47,-0.08
0.0,109.48,-0.02
0.0,109.49,-0.15
0.0,109.5,-0.16
0.0,109.51,-0.1
0.0,109.52,0.64
0.0,109.53,-0.56
0.0,109.54,-0.03
0.0,109.55,-0.06
0.0,109.56,-0.11
0.0,109.57,0.29
0.0,109.58,-0.18
0.0,109.59,0.18
0.0,109.6,0.18
0.0,109.61,0.17
0.0,109.62,-0.18
0.0,109.63,-0.31
0.0,109.64,0.26
0.0,109.65,0.05
0.0,109.66,0.11
