Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
33.71,152.45,-0.57
33.72,152.46,0.04
33.86,152.47,0.4
34.14,152.48,0.79
34.2,152.49,0.17
34.57,152.5,1.04
34.43,152.51,-0.4
34.52,152.52,0.27
34.39,152.53,-0.37
34.26,152.54,-0.36
34.25,152.55,-0.04
34.06,152.56,-0.56
33.72,152.57,-0.96
33.67,152.58,-0.12
33.75,152.59,0.21
33.49,152.6,-0.74
33.63,152.61,0.41
33.55,152.62,-0.24
33.57,152.63,0.07
33.43,152.64,-0.41
33.49,152.65,0.18
33.77,152.66,0.8
33.9,152.67,0.35
33.88,152.68,-0.05
33.69,152.69,-0.54
33.63,152.7,-0.16
33.27,152.71,-1.04
33.18,152.72,-0.26
33.09,152.73,-0.23
33.19,152.74,0.27
33.25,152.75,0.17
33.58,152.76,0.93
33.7,152.77,0.35
33.74,152.78,0.11
33.61,152.79,-0.36
33.69,152.8,0.22
33.62,152.81,-0.2
33.92,152.82,0.85
34.19,152.83,0.78
34.23,152.84,0.11
34.23,152.85,0.0
34.55,152.86,0.89
34.55,152.87,0.02
34.37,152.88,-0.54
34.86,152.89,1.41
34.89,152.9,0.07
34.97,152.91,0.22
35.02,152.92,0.14
34.84,152.93,-0.5
34.45,152.94,-1.11
33.99,152.95,-1.29
33.86,152.96,-0.37
33.65,152.97,-0.6
33.44,152.98,-0.6
33.19,152.99,-0.71
32.79,153.0,-1.13
32.8,153.01,0.03
32.86,153.02,0.19
33.45,153.03,1.67
33.53,153.04,0.21
33.71,153.05,0.53
