Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
37.81,530.0,-0.27
37.96,530.01,0.41
37.76,530.02,-0.57
37.9,530.03,0.42
37.7,530.04,-0.58
37.68,530.05,-0.05
37.14,530.06,-1.53
36.81,530.07,-0.93
36.57,530.08,-0.68
36.64,530.09,0.19
37.01,530.1,1.06
37.13,530.11,0.35
37.24,530.12,0.3
37.24,530.13,0.0
37.31,530.14,0.2
37.23,530.15,-0.23
37.4,530.16,0.47
37.58,530.17,0.53
37.88,530.18,0.84
38.02,530.19,0.41
38.02,530.2,0.0
37.79,530.21,-0.65
37.3,530.22,-1.4
37.25,530.23,-0.12
37.2,530.24,-0.15
36.99,530.25,-0.6
36.99,530.26,0.01
37.15,530.27,0.45
37.59,530.28,1.25
37.66,530.29,0.2
37.49,530.3,-0.48
37.59,530.31,0.28
37.71,530.32,0.35
37.65,530.33,-0.17
37.6,530.34,-0.14
37.52,530.35,-0.24
37.62,530.36,0.27
37.35,530.37,-0.76
37.31,530.38,-0.12
37.22,530.39,-0.25
37.2,530.4,-0.06
37.3,530.41,0.29
37.19,530.42,-0.3
37.07,530.43,-0.33
36.98,530.44,-0.27
37.11,530.45,0.39
37.17,530.46,0.15
37.27,530.47,0.29
37.16,530.48,-0.32
37.02,530.49,-0.39
36.85,530.5,-0.48
36.92,530.51,0.18
36.95,530.52,0.09
36.95,530.53,0.01
37.06,530.54,0.29
37.45,530.55,1.12
37.52,530.56,0.2
37.79,530.57,0.75
37.77,530.58,-0.05
37.81,530.59,0.13
37.68,530.6,-0.37
37.74,530.61,0.17
37.65,530.62,-0.27
37.5,530.63,-0.4
37.07,530.64,-1.23
36.8,530.65,-0.76
36.6,530.66,-0.57
36.57,530.67,-0.08
36.53,530.68,-0.1
36.53,530.69,-0.02
36.57,530.7,0.12
36.39,530.71,-0.52
36.66,530.72,0.76
36.62,530.73,-0.11
36.62,530.74,0.0
36.5,530.75,-0.33
36.67,530.76,0.5
37.01,530.77,0.95
36.97,530.78,-0.11
36.79,530.79,-0.5
36.69,530.8,-0.28
36.61,530.81,-0.25
37.13,530.82,1.5
37.37,530.83,0.68
37.37,530.84,-0.02
37.41,530.85,0.11
37.31,530.86,-0.27
37.38,530.87,0.18
37.32,530.88,-0.16
37.26,530.89,-0.17
37.39,530.9,0.37
37.22,530.91,-0.48
36.91,530.92,-0.9
36.79,530.93,-0.34
36.5,530.94,-0.8
36.52,530.95,0.04
36.55,530.96,0.08
36.52,530.97,-0.09
36.43,530.98,-0.25
36.36,530.99,-0.18
36.74,531.0,1.08
36.65,531.01,-0.26
36.72,531.02,0.2
36.83,531.03,0.29
36.85,531.04,0.07
36.63,531.05,-0.62
36.68,531.06,0.14
36.41,531.07,-0.75
36.39,531.08,-0.07
36.58,531.09,0.53
36.37,531.1,-0.57
36.69,531.11,0.9
37.13,531.12,1.25
37.33,531.13,0.55
37.57,531.14,0.69
37.28,531.15,-0.82
37.13,531.16,-0.42
37.04,531.17,-0.27
36.77,531.18,-0.77
36.54,531.19,-0.63
36.39,531.2,-0.43
36.26,531.21,-0.36
36.48,531.22,0.61
36.52,531.23,0.12
36.61,531.24,0.25
36.63,531.25,0.05
36.51,531.26,-0.33
36.66,531.27,0.41
36.88,531.28,0.62
36.43,531.29,-1.25
35.95,531.3,-1.37
36.05,531.31,0.27
36.15,531.32,0.29
36.17,531.33,0.07
36.17,531.34,0.0
36.42,531.35,0.71
36.64,531.36,0.62
36.53,531.37,-0.32
36.78,531.38,0.71
36.81,531.39,0.07
36.45,531.4,-1.03
36.62,531.41,0.49
36.92,531.42,0.86
37.08,531.43,0.44
37.32,531.44,0.69
37.31,531.45,-0.03
37.11,531.46,-0.56
37.25,531.47,0.37
37.1,531.48,-0.4
36.9,531.49,-0.58
36.92,531.5,0.07
36.66,531.51,-0.75
36.26,531.52,-1.12
35.98,531.53,-0.81
35.84,531.54,-0.39
36.09,531.55,0.69
36.24,531.56,0.43
36.19,531.57,-0.14
35.99,531.58,-0.57
35.8,531.59,-0.54
35.7,531.6,-0.27
35.67,531.61,-0.09
35.63,531.62,-0.12
35.91,531.63,0.82
36.06,531.64,0.42
36.66,531.65,1.7
36.46,531.66,-0.56
36.32,531.67,-0.39
36.36,531.68,0.11
36.27,531.69,-0.26
36.81,531.7,1.52
37.1,531.71,0.82
37.12,531.72,0.07
37.11,531.73,-0.04
36.92,531.74,-0.54
36.7,531.75,-0.63
36.23,531.76,-1.33
36.06,531.77,-0.47
36.23,531.78,0.49
36.28,531.79,0.14
36.17,531.8,-0.33
36.2,531.81,0.09
36.19,531.82,-0.03
36.25,531.83,0.17
35.92,531.84,-0.95
35.82,531.85,-0.26
35.78,531.86,-0.12
36.06,531.87,0.78
36.28,531.88,0.63
36.22,531.89,-0.16
36.23,531.9,0.01
36.33,531.91,0.29
36.42,531.92,0.26
35.71,531.93,-2.02
35.54,531.94,-0.47
35.8,531.95,0.74
35.87,531.96,0.19
35.91,531.97,0.12
35.97,531.98,0.17
35.96,531.99,-0.03
35.81,532.0,-0.42
36.1,532.01,0.8
36.21,532.02,0.32
36.27,532.03,0.17
36.17,532.04,-0.29
36.21,532.05,0.12
35.82,532.06,-1.09
35.77,532.07,-0.15
35.66,532.08,-0.31
35.97,532.09,0.87
36.3,532.1,0.96
36.58,532.11,0.78
36.72,532.12,0.39
36.37,532.13,-0.99
36.52,532.14,0.42
36.64,532.15,0.37
36.66,532.16,0.03
36.77,532.17,0.32
36.8,532.18,0.08
36.82,532.19,0.06
36.78,532.2,-0.1
36.57,532.21,-0.59
36.41,532.22,-0.47
35.86,532.23,-1.56
35.88,532.24,0.05
36.07,532.25,0.55
35.98,532.26,-0.25
36.01,532.27,0.07
35.76,532.28,-0.7
35.98,532.29,0.62
35.69,532.3,-0.81
35.6,532.31,-0.27
35.91,532.32,0.87
35.92,532.33,0.03
35.88,532.34,-0.12
35.86,532.35,-0.04
35.7,532.36,-0.47
35.25,532.37,-1.27
34.99,532.38,-0.74
35.06,532.39,0.21
35.7,532.4,1.8
35.66,532.41,-0.1
35.41,532.42,-0.7
35.52,532.43,0.3
35.65,532.44,0.35
35.69,532.45,0.12
36.11,532.46,1.21
36.15,532.47,0.1
36.35,532.48,0.58
36.45,532.49,0.29
36.32,532.5,-0.39
36.05,532.51,-0.74
36.1,532.52,0.13
35.73,532.53,-1.05
35.45,532.54,-0.8
35.35,532.55,-0.27
35.0,532.56,-1.0
34.72,532.57,-0.8
34.85,532.58,0.39
35.15,532.59,0.84
35.39,532.6,0.68
35.57,532.61,0.5
35.49,532.62,-0.22
35.54,532.63,0.14
35.36,532.64,-0.52
35.5,532.65,0.41
35.49,532.66,-0.04
35.63,532.67,0.4
35.74,532.68,0.31
35.79,532.69,0.15
36.07,532.7,0.8
36.37,532.71,0.84
36.24,532.72,-0.37
36.05,532.73,-0.54
35.73,532.74,-0.9
35.58,532.75,-0.42
35.51,532.76,-0.19
35.41,532.77,-0.29
35.13,532.78,-0.78
34.91,532.79,-0.61
34.77,532.8,-0.42
35.04,532.81,0.77
34.93,532.82,-0.31
35.09,532.83,0.46
35.33,532.84,0.67
35.46,532.85,0.37
35.62,532.86,0.46
35.77,532.87,0.42
35.81,532.88,0.1
35.86,532.89,0.15
35.6,532.9,-0.74
35.55,532.91,-0.14
35.49,532.92,-0.16
35.43,532.93,-0.18
35.29,532.94,-0.39
35.33,532.95,0.12
35.56,532.96,0.66
35.29,532.97,-0.77
35.31,532.98,0.05
35.21,532.99,-0.28
35.2,533.0,-0.02
35.27,533.01,0.18
35.57,533.02,0.86
35.36,533.03,-0.6
35.31,533.04,-0.12
35.46,533.05,0.42
35.61,533.06,0.41
35.19,533.07,-1.19
35.22,533.08,0.1
35.46,533.09,0.68
35.54,533.1,0.23
35.6,533.11,0.16
35.39,533.12,-0.6
35.31,533.13,-0.22
34.87,533.14,-1.27
35.14,533.15,0.78
35.56,533.16,1.19
35.62,533.17,0.17
35.47,533.18,-0.41
35.59,533.19,0.34
35.57,533.2,-0.07
35.31,533.21,-0.73
35.47,533.22,0.43
35.33,533.23,-0.4
34.99,533.24,-0.96
35.24,533.25,0.73
35.24,533.26,-0.01
35.04,533.27,-0.57
35.05,533.28,0.03
35.19,533.29,0.39
35.09,533.3,-0.27
35.39,533.31,0.84
35.49,533.32,0.29
35.44,533.33,-0.15
35.09,533.34,-1.0
35.12,533.35,0.08
35.1,533.36,-0.05
34.87,533.37,-0.63
34.87,533.38,-0.02
34.9,533.39,0.11
34.73,533.4,-0.48
34.44,533.41,-0.83
34.63,533.42,0.54
34.54,533.43,-0.25
34.63,533.44,0.25
34.77,533.45,0.4
35.09,533.46,0.88
35.4,533.47,0.88
35.74,533.48,0.97
35.7,533.49,-0.11
36.05,533.5,0.99
36.16,533.51,0.32
36.11,533.52,-0.15
35.9,533.53,-0.6
35.46,533.54,-1.25
35.47,533.55,0.03
35.59,533.56,0.34
35.51,533.57,-0.22
35.32,533.58,-0.55
35.12,533.59,-0.56
34.96,533.6,-0.44
34.73,533.61,-0.65
34.55,533.62,-0.52
34.22,533.63,-0.94
34.15,533.64,-0.18
34.45,533.65,0.85
34.86,533.66,1.14
35.17,533.67,0.89
35.18,533.68,0.04
35.37,533.69,0.54
35.48,533.7,0.29
35.14,533.71,-0.97
34.92,533.72,-0.62
34.8,533.73,-0.34
34.64,533.74,-0.44
34.84,533.75,0.55
35.01,533.76,0.49
34.84,533.77,-0.49
34.72,533.78,-0.35
35.06,533.79,0.97
35.07,533.8,0.02
35.2,533.81,0.37
35.15,533.82,-0.14
35.37,533.83,0.63
35.39,533.84,0.06
35.45,533.85,0.17
35.15,533.86,-0.85
35.4,533.87,0.69
35.47,533.88,0.2
35.31,533.89,-0.46
35.09,533.9,-0.61
34.81,533.91,-0.78
34.36,533.92,-1.29
34.6,533.93,0.69
34.98,533.94,1.07
35.08,533.95,0.28
35.13,533.96,0.15
35.01,533.97,-0.35
35.07,533.98,0.2
35.06,533.99,-0.05
35.28,534.0,0.63
35.34,534.01,0.18
35.22,534.02,-0.35
35.1,534.03,-0.34
34.71,534.04,-1.1
34.57,534.05,-0.4
34.25,534.06,-0.91
34.31,534.07,0.16
34.18,534.08,-0.35
34.35,534.09,0.49
34.82,534.1,1.31
34.9,534.11,0.24
35.41,534.12,1.43
35.6,534.13,0.55
35.55,534.14,-0.14
35.39,534.15,-0.46
35.08,534.16,-0.86
34.77,534.17,-0.9
34.57,534.18,-0.55
34.1,534.19,-1.35
34.38,534.2,0.8
34.56,534.21,0.51
34.52,534.22,-0.12
34.51,534.23,-0.03
34.93,534.24,1.2
35.15,534.25,0.63
35.25,534.26,0.26
35.4,534.27,0.43
35.35,534.28,-0.15
35.19,534.29,-0.46
34.88,534.3,-0.85
34.94,534.31,0.15
35.08,534.32,0.42
34.9,534.33,-0.52
34.28,534.34,-1.76
34.27,534.35,-0.02
34.28,534.36,0.02
34.13,534.37,-0.41
34.31,534.38,0.52
34.23,534.39,-0.24
34.29,534.4,0.16
34.64,534.41,1.0
35.08,534.42,1.26
