Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
35.97,554.67,0.2
35.75,554.68,-0.63
35.7,554.69,-0.15
35.59,554.7,-0.3
35.81,554.71,0.62
35.84,554.72,0.07
35.73,554.73,-0.31
35.94,554.74,0.59
36.23,554.75,0.81
36.57,554.76,0.97
36.79,554.77,0.63
37.09,554.78,0.86
37.13,554.79,0.09
36.81,554.8,-0.91
36.78,554.81,-0.06
36.8,554.82,0.04
36.68,554.83,-0.33
36.56,554.84,-0.35
36.57,554.85,0.03
36.67,554.86,0.28
36.99,554.87,0.92
36.98,554.88,-0.04
36.83,554.89,-0.42
36.65,554.9,-0.51
37.09,554.91,1.23
37.38,554.92,0.84
37.18,554.93,-0.57
37.01,554.94,-0.47
37.07,554.95,0.14
37.27,554.96,0.59
37.04,554.97,-0.67
36.56,554.98,-1.35
36.21,554.99,-1.01
36.32,555.0,0.33
36.31,555.01,-0.05
36.12,555.02,-0.53
36.35,555.03,0.65
36.46,555.04,0.31
36.44,555.05,-0.05
36.39,555.06,-0.14
36.54,555.07,0.41
36.54,555.08,0.01
36.34,555.09,-0.55
36.37,555.1,0.07
36.62,555.11,0.71
36.51,555.12,-0.32
36.39,555.13,-0.34
36.69,555.14,0.87
36.49,555.15,-0.56
36.48,555.16,-0.03
36.37,555.17,-0.31
36.36,555.18,-0.04
36.41,555.19,0.14
36.4,555.2,-0.02
36.18,555.21,-0.61
36.29,555.22,0.31
36.45,555.23,0.44
36.33,555.24,-0.34
36.43,555.25,0.28
36.34,555.26,-0.26
36.47,555.27,0.39
36.67,555.28,0.56
36.57,555.29,-0.29
36.85,555.3,0.79
37.05,555.31,0.56
36.94,555.32,-0.3
37.05,555.33,0.29
37.07,555.34,0.05
37.04,555.35,-0.07
36.82,555.36,-0.64
36.87,555.37,0.14
36.81,555.38,-0.16
36.71,555.39,-0.28
36.75,555.4,0.13
36.53,555.41,-0.63
36.4,555.42,-0.37
36.52,555.43,0.32
36.79,555.44,0.78
36.99,555.45,0.57
37.12,555.46,0.35
37.19,555.47,0.22
36.97,555.48,-0.63
36.53,555.49,-1.24
36.53,555.5,-0.02
36.66,555.51,0.38
36.54,555.52,-0.36
36.7,555.53,0.47
36.63,555.54,-0.2
36.62,555.55,-0.03
36.81,555.56,0.52
37.0,555.57,0.54
37.2,555.58,0.57
37.16,555.59,-0.11
37.21,555.6,0.14
37.04,555.61,-0.49
37.08,555.62,0.14
36.9,555.63,-0.52
36.88,555.64,-0.06
37.07,555.65,0.53
36.88,555.66,-0.52
36.66,555.67,-0.63
36.55,555.68,-0.33
36.17,555.69,-1.06
35.96,555.7,-0.6
36.1,555.71,0.4
36.22,555.72,0.33
36.36,555.73,0.41
36.29,555.74,-0.2
36.53,555.75,0.66
36.66,555.76,0.39
37.1,555.77,1.25
37.31,555.78,0.58
37.56,555.79,0.72
37.51,555.8,-0.16
37.26,555.81,-0.7
37.19,555.82,-0.2
37.21,555.83,0.06
37.14,555.84,-0.18
37.1,555.85,-0.14
37.18,555.86,0.23
37.05,555.87,-0.35
37.0,555.88,-0.17
36.83,555.89,-0.46
36.98,555.9,0.41
36.78,555.91,-0.56
36.68,555.92,-0.28
36.51,555.93,-0.48
36.74,555.94,0.65
36.76,555.95,0.06
36.82,555.96,0.16
36.95,555.97,0.35
37.13,555.98,0.52
37.16,555.99,0.1
37.33,556.0,0.48
37.15,556.01,-0.52
