Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
25.7,410.0,0.51
26.05,410.01,1.01
26.08,410.02,0.08
25.58,410.03,-1.41
25.07,410.04,-1.45
24.68,410.05,-1.11
24.45,410.06,-0.65
23.97,410.07,-1.35
24.27,410.08,0.84
24.9,410.09,1.79
23.29,410.1,-4.56
22.91,410.11,-1.08
23.55,410.12,1.79
23.81,410.13,0.74
23.75,410.14,-0.16
24.01,410.15,0.72
24.63,410.16,1.77
25.64,410.17,2.86
25.29,410.18,-0.99
23.86,410.19,-4.06
23.46,410.2,-1.13
24.52,410.21,3.01
24.65,410.22,0.37
23.96,410.23,-1.96
23.86,410.24,-0.28
24.39,410.25,1.51
24.45,410.26,0.16
23.71,410.27,-2.08
23.12,410.28,-1.66
22.45,410.29,-1.91
22.24,410.3,-0.59
22.11,410.31,-0.37
22.88,410.32,2.2
24.49,410.33,4.54
25.38,410.34,2.52
25.9,410.35,1.48
25.18,410.36,-2.05
24.7,410.37,-1.36
24.5,410.38,-0.56
24.49,410.39,-0.02
25.65,410.4,3.28
27.01,410.41,3.86
26.62,410.42,-1.1
25.31,410.43,-3.7
22.87,410.44,-6.92
21.06,410.45,-5.14
20.82,410.46,-0.67
21.36,410.47,1.53
22.91,410.48,4.4
25.27,410.49,6.66
26.41,410.5,3.23
26.63,410.51,0.63
27.03,410.52,1.14
26.38,410.53,-1.84
25.25,410.54,-3.2
25.46,410.55,0.6
27.69,410.56,6.32
30.15,410.57,6.97
30.29,410.58,0.39
29.59,410.59,-1.98
29.31,410.6,-0.8
28.36,410.61,-2.68
26.68,410.62,-4.75
24.91,410.63,-5.02
23.89,410.64,-2.88
23.81,410.65,-0.24
25.17,410.66,3.86
26.83,410.67,4.7
27.54,410.68,2.0
26.94,410.69,-1.69
25.93,410.7,-2.86
24.47,410.71,-4.14
24.26,410.72,-0.61
24.16,410.73,-0.29
25.64,410.74,4.21
26.18,410.75,1.51
25.29,410.76,-2.5
23.34,410.77,-5.55
22.0,410.78,-3.77
22.49,410.79,1.37
23.5,410.8,2.86
24.09,410.81,1.67
24.98,410.82,2.54
25.33,410.83,0.98
25.72,410.84,1.11
26.32,410.85,1.71
26.82,410.86,1.41
26.76,410.87,-0.16
25.94,410.88,-2.34
25.99,410.89,0.14
25.46,410.9,-1.5
25.27,410.91,-0.54
26.09,410.92,2.32
26.63,410.93,1.53
26.45,410.94,-0.5
25.84,410.95,-1.72
24.22,410.96,-4.59
23.3,410.97,-2.62
23.31,410.98,0.03
23.44,410.99,0.38
24.75,411.0,3.7
26.32,411.01,4.46
28.4,411.02,5.9
29.6,411.03,3.4
30.76,411.04,3.29
30.48,411.05,-0.8
28.67,411.06,-5.12
25.98,411.07,-7.63
24.07,411.08,-5.4
22.66,411.09,-4.0
22.16,411.1,-1.42
23.24,411.11,3.05
23.42,411.12,0.52
24.4,411.13,2.78
25.23,411.14,2.34
25.84,411.15,1.74
25.95,411.16,0.29
26.62,411.17,1.91
26.7,411.18,0.22
25.86,411.19,-2.38
24.8,411.2,-2.98
24.37,411.21,-1.24
25.35,411.22,2.78
26.71,411.23,3.85
27.7,411.24,2.81
27.79,411.25,0.26
28.12,411.26,0.93
28.67,411.27,1.56
28.57,411.28,-0.3
27.77,411.29,-2.26
27.88,411.3,0.31
28.39,411.31,1.46
29.08,411.32,1.96
29.15,411.33,0.18
29.51,411.34,1.03
29.63,411.35,0.34
27.13,411.36,-7.09
27.28,411.37,0.43
27.06,411.38,-0.62
26.82,411.39,-0.67
26.42,411.4,-1.14
25.69,411.41,-2.06
26.23,411.42,1.53
27.05,411.43,2.32
27.57,411.44,1.46
27.52,411.45,-0.12
26.4,411.46,-3.18
25.37,411.47,-2.93
25.09,411.48,-0.79
24.1,411.49,-2.78
21.99,411.5,-5.99
21.8,411.51,-0.52
21.95,411.52,0.42
22.92,411.53,2.73
24.53,411.54,4.57
25.54,411.55,2.86
25.74,411.56,0.58
26.09,411.57,0.97
25.96,411.58,-0.34
25.34,411.59,-1.78
25.31,411.6,-0.07
25.02,411.61,-0.83
27.16,411.62,6.05
29.48,411.63,6.57
31.38,411.64,5.4
31.83,411.65,1.26
31.08,411.66,-2.1
29.52,411.67,-4.43
28.9,411.68,-1.75
28.31,411.69,-1.69
27.42,411.7,-2.5
27.19,411.71,-0.66
26.72,411.72,-1.31
26.01,411.73,-2.03
25.85,411.74,-0.43
25.92,411.75,0.18
25.93,411.76,0.03
26.24,411.77,0.88
26.43,411.78,0.54
26.0,411.79,-1.22
26.33,411.8,0.93
26.2,411.81,-0.36
27.3,411.82,3.12
27.7,411.83,1.14
28.74,411.84,2.93
28.41,411.85,-0.92
28.38,411.86,-0.09
27.76,411.87,-1.75
27.41,411.88,-0.98
26.94,411.89,-1.36
26.89,411.9,-0.13
27.08,411.91,0.55
26.89,411.92,-0.56
26.69,411.93,-0.56
26.77,411.94,0.24
29.27,411.95,7.08
27.79,411.96,-4.19
27.31,411.97,-1.37
26.66,411.98,-1.84
26.58,411.99,-0.24
26.27,412.0,-0.88
26.15,412.01,-0.34
26.3,412.02,0.42
25.78,412.03,-1.47
26.05,412.04,0.77
26.41,412.05,1.01
27.41,412.06,2.84
27.79,412.07,1.08
28.61,412.08,2.32
28.72,412.09,0.32
28.43,412.1,-0.84
28.22,412.11,-0.59
28.27,412.12,0.16
27.58,412.13,-1.95
27.2,412.14,-1.08
27.74,412.15,1.53
26.88,412.16,-2.45
26.67,412.17,-0.58
25.71,412.18,-2.73
25.48,412.19,-0.65
25.56,412.2,0.23
25.41,412.21,-0.41
25.41,412.22,-0.02
25.82,412.23,1.18
26.3,412.24,1.35
26.77,412.25,1.34
27.73,412.26,2.72
27.62,412.27,-0.33
27.59,412.28,-0.07
27.44,412.29,-0.44
27.71,412.3,0.78
27.03,412.31,-1.93
27.09,412.32,0.18
26.64,412.33,-1.28
26.97,412.34,0.92
27.75,412.35,2.22
27.9,412.36,0.43
27.88,412.37,-0.05
28.46,412.38,1.62
27.28,412.39,-3.34
26.06,412.4,-3.45
25.74,412.41,-0.9
25.72,412.42,-0.05
26.31,412.43,1.66
27.16,412.44,2.41
27.85,412.45,1.95
