Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
0.0,80.0,0.16
0.0,80.01,0.19
0.0,80.02,-0.31
0.0,80.03,0.59
0.0,80.04,0.01
0.0,80.05,0.79
0.0,80.06,0.11
0.0,80.07,0.06
0.0,80.08,-0.15
0.0,80.09,-0.56
0.0,80.1,0.0
0.0,80.11,0.39
0.0,80.12,-0.42
0.0,80.13,-0.54
0.0,80.14,-0.25
0.0,80.15,-0.02
0.0,80.16,0.44
0.0,80.17,0.59
1.01,80.18,0.92
0.0,80.19,-0.06
0.0,80.2,-0.62
0.0,80.21,0.12
1.01,80.22,0.57
0.0,80.23,-0.08
0.0,80.24,-0.42
0.0,80.25,0.28
0.0,80.26,-0.05
1.01,80.27,0.26
0.0,80.28,-0.34
0.0,80.29,-0.63
0.0,80.3,-0.26
0.0,80.31,0.5
1.0,80.32,0.71
1.07,80.33,0.21
1.29,80.34,0.61
1.37,80.35,0.25
1.23,80.36,-0.4
1.05,80.37,-0.52
0.0,80.38,-0.21
0.0,80.39,-1.04
0.0,80.4,-0.71
0.0,80.41,0.14
0.0,80.42,-0.05
0.0,80.43,0.41
0.0,80.44,0.89
0.0,80.45,-0.77
0.0,80.46,0.24
0.0,80.47,0.42
0.0,80.48,-0.12
0.0,80.49,-0.39
0.0,80.5,-0.7
0.0,80.51,0.18
0.0,80.52,0.19
0.0,80.53,0.36
0.0,80.54,-0.03
0.0,80.55,0.07
0.0,80.56,-0.26
0.0,80.57,0.5
0.0,80.58,0.45
1.07,80.59,0.51
1.12,80.6,0.14
1.07,80.61,-0.13
0.0,80.62,-1.36
0.0,80.63,0.32
0.0,80.64,-0.48
0.0,80.65,-0.12
0.0,80.66,-0.44
0.0,80.67,0.14
0.0,80.68,0.3
0.0,80.69,-0.42
0.0,80.7,-0.29
0.0,80.71,-0.38
0.0,80.72,0.3
0.0,80.73,-0.18
0.0,80.74,0.32
0.0,80.75,-0.27
0.0,80.76,0.26
0.0,80.77,0.52
0.0,80.78,1.14
0.0,80.79,-0.39
0.0,80.8,-0.37
0.0,80.81,-0.73
0.0,80.82,-0.2
0.0,80.83,0.05
0.0,80.84,0.21
0.0,80.85,-0.37
0.0,80.86,0.18
0.0,80.87,0.0
0.0,80.88,0.31
0.0,80.89,0.46
0.0,80.9,-0.4
0.0,80.91,-0.04
0.0,80.92,-0.6
0.0,80.93,-0.29
0.0,80.94,1.42
0.0,80.95,-0.59
0.0,80.96,0.24
0.0,80.97,0.2
0.0,80.98,0.66
0.0,80.99,-0.39
0.0,81.0,-0.06
0.0,81.01,0.35
0.0,81.02,-0.6
0.0,81.03,-0.69
0.0,81.04,0.33
0.0,81.05,0.51
0.0,81.06,0.87
0.0,81.07,-0.47
0.0,81.08,-0.19
0.0,81.09,-0.27
0.0,81.1,-0.2
0.0,81.11,-0.23
0.0,81.12,-0.24
0.0,81.13,-0.23
0.0,81.14,-0.2
0.0,81.15,-0.05
0.0,81.16,-0.18
0.0,81.17,1.31
0.0,81.18,-0.05
0.0,81.19,-0.29
0.0,81.2,-0.92
0.0,81.21,0.42
0.0,81.22,1.54
