Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
0.0,125.0,0.34
0.0,125.01,-0.05
0.0,125.02,0.01
0.0,125.03,-0.6
0.0,125.04,-0.01
0.0,125.05,0.27
0.0,125.06,0.1
0.0,125.07,-0.74
0.0,125.08,0.74
0.0,125.09,-0.15
0.0,125.1,0.24
0.0,125.11,0.33
0.0,125.12,-0.58
0.0,125.13,0.18
0.0,125.14,-0.32
0.0,125.15,0.01
0.0,125.16,0.29
0.0,125.17,0.06
0.0,125.18,-0.08
0.0,125.19,-0.37
0.0,125.2,0.22
0.0,125.21,0.63
0.0,125.22,-1.06
0.0,125.23,0.01
0.0,125.24,0.12
0.0,125.25,0.0
0.0,125.26,0.0
0.0,125.27,0.58
0.0,125.28,-0.63
0.0,125.29,-0.13
0.0,125.3,0.01
0.0,125.31,0.64
0.0,125.32,0.03
0.0,125.33,-0.37
0.0,125.34,-0.27
0.0,125.35,0.02
0.0,125.36,0.56
0.0,125.37,-0.36
0.0,125.38,-0.05
0.0,125.39,0.38
0.0,125.4,0.6
0.0,125.41,-0.54
0.0,125.42,-0.61
0.0,125.43,0.81
0.0,125.44,-0.05
0.0,125.45,0.6
0.0,125.46,-0.55
0.0,125.47,-0.33
0.0,125.48,0.31
0.0,125.49,0.1
0.0,125.5,-0.21
0.0,125.51,0.32
0.0,125.52,-0.24
0.0,125.53,-0.25
0.0,125.54,0.31
0.0,125.55,0.44
0.0,125.56,0.17
0.0,125.57,0.0
0.0,125.58,-0.27
0.0,125.59,-0.05
0.0,125.6,-0.54
0.0,125.61,-0.41
0.0,125.62,0.42
0.0,125.63,0.81
0.0,125.64,0.06
0.0,125.65,0.09
0.0,125.66,-0.76
0.0,125.67,-0.57
0.0,125.68,0.24
0.0,125.69,-0.29
0.0,125.7,0.39
0.0,125.71,0.25
0.0,125.72,0.11
0.0,125.73,-0.1
0.0,125.74,-0.08
0.0,125.75,-0.08
0.0,125.76,0.12
0.0,125.77,0.54
0.0,125.78,-0.42
0.0,125.79,-0.16
0.0,125.8,-0.36
0.0,125.81,-0.04
0.0,125.82,0.16
0.0,125.83,-0.07
0.0,125.84,-0.12
0.0,125.85,0.07
0.0,125.86,-0.17
0.0,125.87,0.29
0.0,125.88,0.18
0.0,125.89,-0.19
0.0,125.9,0.49
0.0,125.91,0.52
0.0,125.92,-0.05
0.0,125.93,0.0
0.0,125.94,-0.39
0.0,125.95,-0.77
0.0,125.96,0.24
0.0,125.97,0.1
0.0,125.98,0.39
0.0,125.99,1.36
1.0,126.0,0.24
0.0,126.01,-0.18
0.0,126.02,-0.23
0.0,126.03,-0.32
0.0,126.04,-0.55
0.0,126.05,-0.52
0.0,126.06,0.26
0.0,126.07,-0.47
0.0,126.08,-0.58
0.0,126.09,0.67
0.0,126.1,-0.05
0.0,126.11,0.05
0.0,126.12,0.8
0.0,126.13,-0.49
0.0,126.14,-0.16
0.0,126.15,0.25
0.0,126.16,0.04
0.0,126.17,0.18
0.0,126.18,0.59
0.0,126.19,-0.49
0.0,126.2,-0.25
0.0,126.21,0.16
0.0,126.22,-0.28
0.0,126.23,0.05
0.0,126.24,-0.09
0.0,126.25,0.32
0.0,126.26,0.28
0.0,126.27,0.66
0.0,126.28,-0.33
0.0,126.29,-0.11
0.0,126.3,0.43
0.0,126.31,0.01
