Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
0.0,212.81,-0.22
0.0,212.82,-0.03
0.0,212.83,0.17
0.0,212.84,0.02
0.0,212.85,-0.03
0.0,212.86,0.08
0.0,212.87,-0.29
0.0,212.88,-0.05
0.0,212.89,0.22
0.0,212.9,-0.04
0.0,212.91,0.46
0.0,212.92,-0.25
0.0,212.93,-0.22
0.0,212.94,-0.21
0.0,212.95,0.29
0.0,212.96,0.91
0.0,212.97,-1.02
0.0,212.98,0.12
0.0,212.99,0.25
0.0,213.0,0.01
0.0,213.01,-0.59
0.0,213.02,0.41
0.0,213.03,0.26
0.0,213.04,-0.62
0.0,213.05,0.48
0.0,213.06,0.55
0.0,213.07,-0.8
0.0,213.08,-0.41
0.0,213.09,0.44
0.0,213.1,-0.05
0.0,213.11,0.14
0.0,213.12,-0.27
0.0,213.13,0.38
0.0,213.14,-0.18
0.0,213.15,-0.12
0.0,213.16,-0.04
0.0,213.17,-0.41
0.0,213.18,0.28
0.0,213.19,0.41
0.0,213.2,0.41
0.0,213.21,0.02
0.0,213.22,-0.01
0.0,213.23,-0.17
0.0,213.24,0.14
0.0,213.25,0.37
0.0,213.26,-0.76
0.0,213.27,-0.1
0.0,213.28,-0.31
0.0,213.29,1.27
0.0,213.3,-0.49
0.0,213.31,-0.79
0.0,213.32,0.01
0.0,213.33,0.19
